geneID,symbol,entity,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,45_R1,45_R2,45_R3,75_R1,75_R2,75_R3,135_R1,135_R2,135_R3
gene-FTB24_06465,gene-FTB24_06465,host,0.875534453686819,0.9815417696625566,3.4044048808004463,1.1840382702848966,1.0495460762579374,2.2116451739567773,2.2287768195100273,2.195265161132267,2.145220626777361,0.6597869528586808,2.4490915142617102,2.5523223045059673,1.3066685237489488,7.413818706774816,4.955584293505319
gene-FTB24_06645,gene-FTB24_06645,host,126.88445504069055,82.68144831640377,153.66945201771497,162.49465486450265,88.50121799881622,101.95945903611388,77.54798974688252,73.95100820735162,80.91145606398504,91.46409611221418,75.0349399074474,83.81912438863834,281.10212986530314,308.17708700275386,267.1552318797823
gene-FTB24_07890,hydG,host,383.1869636377837,301.5642742910313,525.1340042068924,648.5325852900462,405.5860046455456,463.8659645334693,338.9220977964214,348.2059497683697,379.8994410536067,397.4116746052121,342.5064772995481,416.7751609190976,382.88624076553174,405.6801340318002,432.6350018926618
gene-FTB24_15820,gene-FTB24_15820,host,300.0389223980599,241.65452278524648,241.103387590612,196.98798680040875,175.9461136531538,173.50367046509936,203.49598671137664,176.66753765844663,163.10694640173676,185.96899600239715,164.96986481987582,168.07960099694424,258.8625289606875,212.12768263184756,218.7809392396391
gene-FTB24_04085,gene-FTB24_04085,host,2.8791613765470396,3.5075683827647244,3.2960829073204323,2.1904708000270587,2.2688716648517175,3.066144445712805,4.151995526667873,2.116862833948972,2.6469254507817435,3.573845994651188,3.72611780384103,3.3628570903963757,3.043162219783736,6.293598847234666,5.068211209266803
gene-FTB24_10055,gene-FTB24_10055,host,27.512516792549373,20.787636242211935,24.851668241886095,33.60524366332213,26.519875808771367,30.840339163396564,31.846259993174204,29.342719156565117,31.226119143775364,33.82836805936457,29.03123879239744,31.787248790263984,30.374763434889314,28.500895077783586,30.19034789628041
gene-FTB24_13265,gene-FTB24_13265,host,71.39728858483323,53.42150219820529,70.73885330989339,72.66067437969784,49.5117714705979,55.30093708805006,42.242247298115544,38.718970156951535,36.48427860939795,38.32235730579665,31.91533180139152,37.49541490689459,67.19966418426783,68.12645640157916,64.68379607734909
gene-FTB24_06215,gene-FTB24_06215,host,51.461221235546034,49.239579011382894,23.755671979923115,39.996812770223805,14.295875924424292,8.935620956077317,17.701828794587705,8.878727543534545,5.845479062734808,11.244654782291516,6.270673905699472,6.94448466403612,14.863600072028456,13.60674324974951,11.377617000394864
gene-FTB24_11495,proC,host,222.95293873988808,209.4245182167137,175.3506406219233,222.28021136910323,192.17543419442936,209.62840211754565,196.2850050386808,160.6604106064257,169.39160933532227,178.07600619823495,161.09095257938668,157.84733819691294,229.36882559409693,197.9487770741669,203.48273652079328
gene-FTB24_00125,gene-FTB24_00125,host,346.3358373329363,176.0643436219769,247.7800150171237,328.94003994438765,178.26107939209666,193.87281594905107,187.94627854690137,165.38625949076527,170.3623500721972,170.58131879208332,122.0865122455136,142.25816745109393,293.5671540698494,305.0110192395351,268.53989495317427
